lattice,dtype,strength,half_width,e0,sigma_k,seed,label,final_r3,final_zz_frac,final_zz_on_band_density,final_zz_off_band_density,final_zz_on_band_pct,final_pinning_enrichment,quench_r3,quench_zz_frac,quench_zz_on_band_density,quench_zz_off_band_density,quench_zz_on_band_pct,quench_pinning_enrichment,written,pinned_written
36,kred,0.5,2.0,18,0.1,3,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E18p00_sig0p100_seed003,0.025547079133137297,0.7029320987654321,0.47619047619047616,0.7576628352490421,13.172338090010976,0.6284991872855337,0.025551039385005775,0.7029320987654321,0.47619047619047616,0.7576628352490421,13.172338090010976,0.6284991872855337,1,0
36,kred,0.5,2.0,0,0.1,6,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E0p00_sig0p100_seed006,0.5845508941431699,0.021219135802469136,0.07936507936507936,0.007183908045977011,72.72727272727273,11.047619047619047,0.5845508941432583,0.021219135802469136,0.07936507936507936,0.007183908045977011,72.72727272727273,11.047619047619047,0,0
36,kred,0.5,2.0,11,0.1,5,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E11p00_sig0p100_seed005,0.1360613329284856,0.01427469135802469,0.0496031746031746,0.005747126436781609,67.56756756756756,8.630952380952381,0.13605578225759082,0.01427469135802469,0.0496031746031746,0.005747126436781609,67.56756756756756,8.630952380952381,0,0
36,kred,0.5,2.0,11,0.1,3,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E11p00_sig0p100_seed003,0.15989010729556627,0.01273148148148148,0.041666666666666664,0.005747126436781609,63.63636363636363,7.25,0.15989773057290077,0.01273148148148148,0.041666666666666664,0.005747126436781609,63.63636363636363,7.25,0,0
36,kred,0.5,2.0,50,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E50p00_sig0p100_seed000,0.00047013422074917375,0.8607253086419753,0.39285714285714285,0.9736590038314177,8.874943971313312,0.4034853488862342,0.0004701398526983499,0.8607253086419753,0.39285714285714285,0.9736590038314177,8.874943971313312,0.4034853488862342,1,0
36,kred,0.5,2.0,22,0.1,5,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E22p00_sig0p100_seed005,0.18620100613310728,0.39351851851851855,0.3353174603174603,0.4075670498084291,16.568627450980394,0.8227295618599966,0.1862011703654734,0.39351851851851855,0.3353174603174603,0.4075670498084291,16.568627450980394,0.8227295618599966,1,0
36,kred,0.5,2.0,10,0.0,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E10p00_sig0p000_seed000,0.09050881896169595,0.012345679012345678,0.041666666666666664,0.005268199233716475,65.625,7.909090909090908,0.09053180312420374,0.012345679012345678,0.041666666666666664,0.005268199233716475,65.625,7.909090909090908,0,0
36,kred,0.5,2.0,14,0.1,2,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E14p00_sig0p100_seed002,0.07721293671634151,0.0,0.0,0.0,0.0,0.0,0.07721562021065163,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,9,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E9p00_sig0p100_seed000,0.03365379498130847,0.0,0.0,0.0,0.0,0.0,0.03366007180535234,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,20,0.1,2,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E20p00_sig0p100_seed002,0.13325259532259023,0.4834104938271605,0.4166666666666667,0.49952107279693486,16.75977653631285,0.8341323106423778,0.13326345745241863,0.4834104938271605,0.4166666666666667,0.49952107279693486,16.75977653631285,0.8341323106423778,1,0
36,kred,0.5,2.0,12,0.1,1,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E12p00_sig0p100_seed001,0.082516783197328,0.007716049382716049,0.03571428571428571,0.0009578544061302681,90.0,37.285714285714285,0.0825182855634996,0.007716049382716049,0.03571428571428571,0.0009578544061302681,90.0,37.285714285714285,0,0
36,kred,0.5,2.0,10,0.1,2,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E10p00_sig0p100_seed002,0.027442822462450337,0.0,0.0,0.0,0.0,0.0,0.02744640800320813,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,10.5,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E10p50_sig0p100_seed000,0.053674956409842586,0.0,0.0,0.0,0.0,0.0,0.053678107990872484,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,11.5,0.1,6,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E11p50_sig0p100_seed006,0.0875894922077804,0.0,0.0,0.0,0.0,0.0,0.08759651763116959,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,12.5,0.1,1,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E12p50_sig0p100_seed001,0.13656234423525648,0.013888888888888888,0.047619047619047616,0.005747126436781609,66.66666666666667,8.285714285714285,0.13657281714806893,0.013888888888888888,0.047619047619047616,0.005747126436781609,66.66666666666667,8.285714285714285,0,0
36,kred,0.5,2.0,9,0.1,4,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E9p00_sig0p100_seed004,0.1271252268675132,0.008873456790123456,0.03571428571428571,0.0023946360153256703,78.26086956521739,14.914285714285715,0.12714796323798183,0.008873456790123456,0.03571428571428571,0.0023946360153256703,78.26086956521739,14.914285714285715,0,0
36,kred,0.5,2.0,15,0.1,2,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E15p00_sig0p100_seed002,0.06534316173452351,0.0,0.0,0.0,0.0,0.0,0.0653438861078008,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,18,0.1,6,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E18p00_sig0p100_seed006,0.2526574899625271,0.33603395061728397,0.25595238095238093,0.3553639846743295,14.810562571756602,0.7202541393916057,0.2526643801619851,0.33603395061728397,0.25595238095238093,0.3553639846743295,14.810562571756602,0.7202541393916057,1,0
36,kred,0.5,2.0,10,0.1,4,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E10p00_sig0p100_seed004,0.032653242193764774,0.008873456790123456,0.03571428571428571,0.0023946360153256703,78.26086956521739,14.914285714285715,0.03265831279154104,0.008873456790123456,0.03571428571428571,0.0023946360153256703,78.26086956521739,14.914285714285715,0,0
36,kred,0.5,2.0,20,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E20p00_sig0p100_seed000,0.20505601218316122,0.36921296296296297,0.25793650793650796,0.3960727969348659,13.584117032392895,0.6512351010537226,0.20506036011139986,0.36921296296296297,0.25793650793650796,0.3960727969348659,13.584117032392895,0.6512351010537226,1,0
36,kred,0.5,2.0,10.5,0.1,2,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E10p50_sig0p100_seed002,0.047046490369824216,0.0,0.0,0.0,0.0,0.0,0.04705749373582085,0.0,0.0,0.0,0.0,0.0,0,0
36,kred,0.5,2.0,35,0.0,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E35p00_sig0p000_seed000,0.000924676905453409,0.8541666666666666,0.4246031746031746,0.9578544061302682,9.66576332429991,0.4432857142857143,0.0009246897912810184,0.8541666666666666,0.4246031746031746,0.9578544061302682,9.66576332429991,0.4432857142857143,1,0
36,kred,0.5,2.0,14,0.1,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E14p00_sig0p100_seed000,0.1656623621899963,0.05015432098765432,0.1488095238095238,0.026340996168582376,57.69230769230769,5.649350649350649,0.16566188481900337,0.05015432098765432,0.1488095238095238,0.026340996168582376,57.69230769230769,5.649350649350649,0,0
36,kred,0.5,2.0,10.5,0.1,3,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E10p50_sig0p100_seed003,0.1771241429512846,0.021604938271604937,0.07738095238095238,0.008141762452107279,69.64285714285714,9.50420168067227,0.1771316665951083,0.021604938271604937,0.07738095238095238,0.008141762452107279,69.64285714285714,9.50420168067227,0,0
36,kred,0.5,2.0,9,0.0,0,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E9p00_sig0p000_seed000,0.07436228218618747,0.008873456790123456,0.03571428571428571,0.0023946360153256703,78.26086956521739,14.914285714285715,0.07441798649812265,0.008873456790123456,0.03571428571428571,0.0023946360153256703,78.26086956521739,14.914285714285715,0,0
36,kred,0.5,2.0,10,0.1,6,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E10p00_sig0p100_seed006,0.18526433667573397,0.047453703703703706,0.1488095238095238,0.022988505747126436,60.97560975609756,6.473214285714286,0.18527655655139422,0.047453703703703706,0.1488095238095238,0.022988505747126436,60.97560975609756,6.473214285714286,0,0
36,kred,0.5,2.0,14,0.1,6,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E14p00_sig0p100_seed006,0.1272400484408323,0.04938271604938271,0.1488095238095238,0.025383141762452106,58.59375,5.862533692722372,0.12724733734570265,0.04938271604938271,0.1488095238095238,0.025383141762452106,58.59375,5.862533692722372,0,0
36,kred,0.5,2.0,25,0.1,5,L36_kred_s0p500_hw2p00_global-zero-k_allJKGG_E25p00_sig0p100_seed005,0.01622100432216819,0.7407407407407407,0.47619047619047616,0.8045977011494253,12.5,0.5918367346938775,0.016221898725274634,0.7407407407407407,0.47619047619047616,0.8045977011494253,12.5,0.5918367346938775,1,0
